"b","c","year","f","f_ratio","f_ratio_err","id","r_0","error","hcr","b_0"
4471.29662432619,1677.8445806707,98,0.375247880344673,0.900594912827215,0.73288536155635,61,0.5,0.3,0.7,1500
4455.56753778857,1671.94227428769,99,0.375247880344673,0.900594912827215,0.73288536155635,61,0.5,0.3,0.7,1500
4446.57478665165,1167.99743443957,100,0.262673516241271,0.900594912827215,1.38892322465913,61,0.5,0.3,0.7,1500
4000,1172.12754818689,1,0.293031887046722,1.00468075558876,1.43685229692791,62,0.5,0.3,0.7,4000
4502.34037779438,1319.32929703174,2,0.293031887046722,0.703276528912133,1.43685229692791,62,0.5,0.3,0.7,4000
4843.39763082311,1419.26994747772,3,0.293031887046722,0.703276528912133,1.43685229692791,62,0.5,0.3,0.7,4000
5058.43873021917,1482.28384662635,4,0.293031887046722,0.703276528912133,1.43685229692791,62,0.5,0.3,0.7,4000
5187.57023220567,1064.08644603144,5,0.205122320932705,0.703276528912133,1.57758195572626,62,0.5,0.3,0.7,4000
5718.83959790077,1173.06165136326,6,0.205122320932705,0.492293570238493,1.57758195572626,62,0.5,0.3,0.7,4000
6057.61861384331,1242.5527893967,7,0.205122320932705,0.492293570238493,1.57758195572626,62,0.5,0.3,0.7,4000
6259.68793540789,1284.00171762532,8,0.205122320932705,0.492293570238493,1.57758195572626,62,0.5,0.3,0.7,4000
6375.28785834272,1307.71384211735,9,0.205122320932705,0.492293570238493,1.57758195572626,62,0.5,0.3,0.7,4000
6439.81171503286,1386.99658162502,10,0.215378436979341,0.492293570238493,0.520083740213033,62,0.5,0.3,0.7,4000
6409.27832975784,1380.4203488288,11,0.215378436979341,0.516908248750418,0.520083740213033,62,0.5,0.3,0.7,4000
6392.8302918757,1376.87779613837,12,0.215378436979341,0.516908248750418,0.520083740213033,62,0.5,0.3,0.7,4000
6383.93682172911,1374.96233443888,13,0.215378436979341,0.516908248750418,0.520083740213033,62,0.5,0.3,0.7,4000
6379.11844579842,1373.92456016214,14,0.215378436979341,0.516908248750418,0.520083740213033,62,0.5,0.3,0.7,4000
6376.50506951067,1442.02978002515,15,0.226147358828308,0.516908248750418,0.673216800021911,62,0.5,0.3,0.7,4000
6306.41871478555,1426.17993601416,16,0.226147358828308,0.542753661187939,0.673216800021911,62,0.5,0.3,0.7,4000
6268.91814459489,1417.69928111099,17,0.226147358828308,0.542753661187939,0.673216800021911,62,0.5,0.3,0.7,4000
6248.67821842739,1413.12207526533,18,0.226147358828308,0.542753661187939,0.673216800021911,62,0.5,0.3,0.7,4000
6237.70335907068,1410.6401398083,19,0.226147358828308,0.542753661187939,0.673216800021911,62,0.5,0.3,0.7,4000
6231.73740698278,1479.75550327576,20,0.237454726769723,0.542753661187939,0.579322218422926,62,0.5,0.3,0.7,4000
6158.02533553457,1462.25222349039,21,0.237454726769723,0.569891344247336,0.579322218422926,62,0.5,0.3,0.7,4000
6118.4762086745,1452.86109637785,22,0.237454726769723,0.569891344247336,0.579322218422926,62,0.5,0.3,0.7,4000
6097.05894214927,1447.77546520695,23,0.237454726769723,0.569891344247336,0.579322218422926,62,0.5,0.3,0.7,4000
6085.40274090637,1445.00764512565,24,0.237454726769723,0.569891344247336,0.579322218422926,62,0.5,0.3,0.7,4000
6079.0417586649,1515.67205981679,25,0.249327463108209,0.569891344247336,0.451094099234671,62,0.5,0.3,0.7,4000
6003.39049075405,1496.81012110765,26,0.249327463108209,0.598385911459702,0.451094099234671,62,0.5,0.3,0.7,4000
5962.66568248041,1486.65630797522,27,0.249327463108209,0.598385911459702,0.451094099234671,62,0.5,0.3,0.7,4000
5940.529056608,1481.13703920468,28,0.249327463108209,0.598385911459702,0.451094099234671,62,0.5,0.3,0.7,4000
5928.43325488517,1478.12122364686,29,0.249327463108209,0.598385911459702,0.451094099234671,62,0.5,0.3,0.7,4000
5921.80508412212,1550.29207057774,30,0.26179383626362,0.598385911459702,0.632752241251599,62,0.5,0.3,0.7,4000
5844.34393938236,1530.01322033495,31,0.26179383626362,0.628305207032688,0.632752241251599,62,0.5,0.3,0.7,4000
5802.49879622061,1519.05841977763,32,0.26179383626362,0.628305207032688,0.632752241251599,62,0.5,0.3,0.7,4000
5779.66391254336,1513.08038797913,33,0.26179383626362,0.628305207032688,0.632752241251599,62,0.5,0.3,0.7,4000
5767.13449657397,1509.80026410636,34,0.26179383626362,0.628305207032688,0.632752241251599,62,0.5,0.3,0.7,4000
5760.23905146878,1583.3948330335,35,0.274883528076801,0.628305207032688,0.695780053944423,62,0.5,0.3,0.7,4000
5681.03821512398,1561.62382771241,36,0.274883528076801,0.659720467384322,0.695780053944423,62,0.5,0.3,0.7,4000
5638.09672079246,1549.81991824967,37,0.274883528076801,0.659720467384322,0.695780053944423,62,0.5,0.3,0.7,4000
5614.56755341304,1543.35213770771,38,0.274883528076801,0.659720467384322,0.695780053944423,62,0.5,0.3,0.7,4000
5601.60094786389,1539.78783142718,39,0.274883528076801,0.659720467384322,0.695780053944423,62,0.5,0.3,0.7,4000
5594.43270963611,1614.70827085368,40,0.288627704480641,0.659720467384322,0.868382075004542,62,0.5,0.3,0.7,4000
5513.57219041974,1591.36968480915,41,0.288627704480641,0.692706490753538,0.868382075004542,62,0.5,0.3,0.7,4000
5469.56331879155,1578.66750521432,42,0.288627704480641,0.692706490753538,0.868382075004542,62,0.5,0.3,0.7,4000
5445.34622489485,1571.67778099372,43,0.288627704480641,0.692706490753538,0.868382075004542,62,0.5,0.3,0.7,4000
5431.93985760142,1567.8083319764,44,0.288627704480641,0.692706490753538,0.868382075004542,62,0.5,0.3,0.7,4000
5424.49361748261,1643.94209782309,45,0.303059089704673,0.692706490753538,0.827582960157514,62,0.5,0.3,0.7,4000
5342.06723975918,1618.96203482257,46,0.303059089704673,0.727341815291215,0.827582960157514,62,0.5,0.3,0.7,4000
5297.02718556671,1605.31223699875,47,0.303059089704673,0.727341815291215,0.827582960157514,62,0.5,0.3,0.7,4000
5272.13216566273,1597.76757492847,48,0.303059089704673,0.727341815291215,0.827582960157514,62,0.5,0.3,0.7,4000
5258.28517517551,1593.57111859627,49,0.303059089704673,0.727341815291215,0.827582960157514,62,0.5,0.3,0.7,4000
5250.55642466856,1670.79029302823,50,0.318212044189907,0.727341815291215,0.509823425050777,62,0.5,0.3,0.7,4000
5166.6727871271,1644.09750925208,51,0.318212044189907,0.763708906055776,0.509823425050777,62,0.5,0.3,0.7,4000
5120.64562268094,1629.4511111654,52,0.318212044189907,0.763708906055776,0.509823425050777,62,0.5,0.3,0.7,4000
5095.08675122821,1621.31797043324,53,0.318212044189907,0.763708906055776,0.509823425050777,62,0.5,0.3,0.7,4000
5080.80025337798,1616.771834748,54,0.318212044189907,0.763708906055776,0.509823425050777,62,0.5,0.3,0.7,4000
5072.78533873453,1614.2213923753,55,0.318212044189907,0.763708906055776,1.09307415092348,62,0.5,0.3,0.7,4000
5068.27965105351,1612.78762828784,56,0.318212044189907,0.763708906055776,1.09307415092348,62,0.5,0.3,0.7,4000
5065.74380832663,1611.98069258998,57,0.318212044189907,0.763708906055776,1.09307415092348,62,0.5,0.3,0.7,4000
5064.31569004783,1611.52624815314,58,0.318212044189907,0.763708906055776,1.09307415092348,62,0.5,0.3,0.7,4000
5063.51111972285,1611.27022418533,59,0.318212044189907,0.763708906055776,1.09307415092348,62,0.5,0.3,0.7,4000
5063.05774968414,1691.68225419747,60,0.334122646399402,0.763708906055776,0.516463800414737,62,0.5,0.3,0.7,4000
4982.24595136781,1664.68120228372,61,0.334122646399402,0.801894351358565,0.516463800414737,62,0.5,0.3,0.7,4000
4937.64849762174,1649.78018301541,62,0.334122646399402,0.801894351358565,0.516463800414737,62,0.5,0.3,0.7,4000
4912.74417803502,1641.45908584832,63,0.334122646399402,0.801894351358565,0.516463800414737,62,0.5,0.3,0.7,4000
4898.74576531937,1636.78189914637,64,0.334122646399402,0.801894351358565,0.516463800414737,62,0.5,0.3,0.7,4000
4890.84859782113,1715.85044047494,65,0.350828778719372,0.801894351358565,0.89208951784626,62,0.5,0.3,0.7,4000
4804.67709006763,1685.61899564937,66,0.350828778719372,0.841989068926493,0.89208951784626,62,0.5,0.3,0.7,4000
4756.97030969842,1668.88208415581,67,0.350828778719372,0.841989068926493,0.89208951784626,62,0.5,0.3,0.7,4000
4730.21491131709,1659.49552041754,68,0.350828778719372,0.841989068926493,0.89208951784626,62,0.5,0.3,0.7,4000
4715.10151087318,1654.1933045975,69,0.350828778719372,0.841989068926493,0.89208951784626,62,0.5,0.3,0.7,4000
4706.52983087874,1155.83027880144,70,0.24558014510356,0.841989068926493,1.12607000590289,62,0.5,0.3,0.7,4000
5197.01306128828,1276.28322169627,71,0.24558014510356,0.589392348248545,1.12607000590289,62,0.5,0.3,0.7,4000
5514.84450939063,1354.33631483973,72,0.24558014510356,0.589392348248545,1.12607000590289,62,0.5,0.3,0.7,4000
5707.66125521094,1401.68827925667,73,0.24558014510356,0.589392348248545,1.12607000590289,62,0.5,0.3,0.7,4000
5819.85080244842,1429.23980454636,74,0.24558014510356,0.589392348248545,1.12607000590289,62,0.5,0.3,0.7,4000
5883.51381501861,1517.11788523163,75,0.257859152358738,0.589392348248545,0.692622366376164,62,0.5,0.3,0.7,4000
5846.87723347925,1507.67080737057,76,0.257859152358738,0.618861965660972,0.692622366376164,62,0.5,0.3,0.7,4000
5826.88163545572,1502.51475941331,77,0.257859152358738,0.618861965660972,0.692622366376164,62,0.5,0.3,0.7,4000
5815.91624215257,1499.68723239088,78,0.257859152358738,0.618861965660972,0.692622366376164,62,0.5,0.3,0.7,4000
5809.88724299961,1498.13259977973,79,0.257859152358738,0.618861965660972,0.692622366376164,62,0.5,0.3,0.7,4000
5806.56763394916,1572.14043861401,80,0.270752109976675,0.618861965660972,0.883755464037516,62,0.5,0.3,0.7,4000
5729.87456624111,1551.37562871147,81,0.270752109976675,0.649805063944021,0.883755464037516,62,0.5,0.3,0.7,4000
5688.31707535774,1540.12385036946,82,0.270752109976675,0.649805063944021,0.883755464037516,62,0.5,0.3,0.7,4000
5665.56861417098,1533.96465650442,83,0.270752109976675,0.649805063944021,0.883755464037516,62,0.5,0.3,0.7,4000
5653.04730804575,1530.57448645135,84,0.270752109976675,0.649805063944021,0.883755464037516,62,0.5,0.3,0.7,4000
5646.13441403617,1605.13794610282,85,0.284289715475509,0.649805063944021,0.848401967193062,62,0.5,0.3,0.7,4000
5565.8763714518,1582.32141001189,86,0.284289715475509,0.682295317141222,0.848401967193062,62,0.5,0.3,0.7,4000
5522.24661065613,1569.91791772903,87,0.284289715475509,0.682295317141222,0.848401967193062,62,0.5,0.3,0.7,4000
5498.26999032653,1563.10161115746,88,0.284289715475509,0.682295317141222,0.848401967193062,62,0.5,0.3,0.7,4000
5485.01557588806,1559.33351744795,89,0.284289715475509,0.682295317141222,0.848401967193062,62,0.5,0.3,0.7,4000
5477.66458183846,1635.10589071319,90,0.298504201249285,0.682295317141222,0.592725735940807,62,0.5,0.3,0.7,4000
5395.71813730266,1610.64453274181,91,0.298504201249285,0.716410082998283,0.592725735940807,62,0.5,0.3,0.7,4000
5350.99638112713,1597.29490063617,92,0.298504201249285,0.716410082998283,0.592725735940807,62,0.5,0.3,0.7,4000
5326.31187127376,1589.92647073916,93,0.298504201249285,0.716410082998283,0.592725735940807,62,0.5,0.3,0.7,4000
5312.60239328846,1585.83413396361,94,0.298504201249285,0.716410082998283,0.592725735940807,62,0.5,0.3,0.7,4000
5304.96219196492,1662.73117685865,95,0.313429411311749,0.716410082998283,0.527739937091732,62,0.5,0.3,0.7,4000
5221.5185691735,1636.57749128941,96,0.313429411311749,0.752230587148197,0.527739937091732,62,0.5,0.3,0.7,4000
5175.79270638911,1622.24566103518,97,0.313429411311749,0.752230587148197,0.527739937091732,62,0.5,0.3,0.7,4000
5150.43818894547,1614.29880955873,98,0.313429411311749,0.752230587148197,0.527739937091732,62,0.5,0.3,0.7,4000
5136.28789878556,1609.86369244402,99,0.313429411311749,0.752230587148197,0.527739937091732,62,0.5,0.3,0.7,4000
5128.36216097373,1687.74850976282,100,0.329100881877336,0.752230587148197,0.988810181522773,62,0.5,0.3,0.7,4000
6000,1529.63288970291,1,0.254938814950485,0.582717291315395,0.353208017336939,63,0.5,0.3,0.7,6000
5927.16033858558,1511.06323274052,2,0.254938814950485,0.611853155881164,0.353208017336939,63,0.5,0.3,0.7,6000
5887.84740322272,1501.04083958689,3,0.254938814950485,0.611853155881164,0.353208017336939,63,0.5,0.3,0.7,6000
5866.42877639383,1495.58040024527,4,0.254938814950485,0.611853155881164,0.353208017336939,63,0.5,0.3,0.7,6000
5854.69982873537,1567.21974804003,5,0.267685755698009,0.611853155881164,0.458883275474095,63,0.5,0.3,0.7,6000
5773.62962376146,1545.518408957,6,0.267685755698009,0.642445813675223,0.458883275474095,63,0.5,0.3,0.7,6000
5729.79764712801,1533.78521316814,7,0.267685755698009,0.642445813675223,0.458883275474095,63,0.5,0.3,0.7,6000
5705.84470930522,1527.37335290586,8,0.267685755698009,0.642445813675223,0.458883275474095,63,0.5,0.3,0.7,6000
5692.67912452434,1523.84911339458,9,0.267685755698009,0.642445813675223,0.458883275474095,63,0.5,0.3,0.7,6000
5685.41978689096,1598.00118672004,10,0.28107004348291,0.642445813675223,0.803239669494395,63,0.5,0.3,0.7,6000
5605.31480574728,1575.48607618679,11,0.28107004348291,0.674568104358984,0.803239669494395,63,0.5,0.3,0.7,6000
5561.81008707616,1563.25820301818,12,0.28107004348291,0.674568104358984,0.803239669494395,63,0.5,0.3,0.7,6000
5537.92692896917,1556.54536273054,13,0.28107004348291,0.674568104358984,0.803239669494395,63,0.5,0.3,0.7,6000
5524.7384584535,1552.83847874923,14,0.28107004348291,0.674568104358984,0.803239669494395,63,0.5,0.3,0.7,6000
5517.43215873493,1628.32414160811,15,0.295123545657055,0.674568104358984,0.573266406141406,63,0.5,0.3,0.7,6000
5435.83806722007,1604.24380401558,16,0.295123545657055,0.708296509576933,0.573266406141406,63,0.5,0.3,0.7,6000
5391.35025260361,1591.11440242744,17,0.295123545657055,0.708296509576933,0.573266406141406,63,0.5,0.3,0.7,6000
5366.82047617528,1583.87508783374,18,0.295123545657055,0.708296509576933,0.573266406141406,63,0.5,0.3,0.7,6000
5353.21202654131,1579.85891392686,19,0.295123545657055,0.708296509576933,0.573266406141406,63,0.5,0.3,0.7,6000
5345.63682809701,1656.50445922807,20,0.309879722939908,0.708296509576933,0.417560432078937,63,0.5,0.3,0.7,6000
5262.53096453044,1630.75163725138,21,0.309879722939908,0.74371133505578,0.417560432078937,63,0.5,0.3,0.7,6000
5217.03447787664,1616.65319857236,22,0.309879722939908,0.74371133505578,0.417560432078937,63,0.5,0.3,0.7,6000
5191.83452513697,1608.84424419929,23,0.309879722939908,0.74371133505578,0.417560432078937,63,0.5,0.3,0.7,6000
5177.78672380147,1604.49111541353,24,0.309879722939908,0.74371133505578,0.417560432078937,63,0.5,0.3,0.7,6000
5169.92780006918,1682.15858402,25,0.325373709086904,0.74371133505578,0.770447705001535,63,0.5,0.3,0.7,6000
5085.41965994189,1654.66185701875,26,0.325373709086904,0.780896901808569,0.770447705001535,63,0.5,0.3,0.7,6000
5038.95911610139,1639.54481754317,27,0.325373709086904,0.780896901808569,0.770447705001535,63,0.5,0.3,0.7,6000
5013.10329039826,1631.13201163264,28,0.325373709086904,0.780896901808569,0.770447705001535,63,0.5,0.3,0.7,6000
4998.61727109357,1626.41864180157,29,0.325373709086904,0.780896901808569,0.770447705001535,63,0.5,0.3,0.7,6000
4990.47087223575,1704.95641867898,30,0.341642394541249,0.780896901808569,0.490773224418903,63,0.5,0.3,0.7,6000
4904.6916101779,1675.65058618755,31,0.341642394541249,0.819941746898997,0.490773224418903,63,0.5,0.3,0.7,6000
4857.32342424009,1659.46760571868,32,0.341642394541249,0.819941746898997,0.490773224418903,63,0.5,0.3,0.7,6000
4830.8323742769,1650.41713997535,33,0.341642394541249,0.819941746898997,0.490773224418903,63,0.5,0.3,0.7,6000
4815.9125601496,1645.31989895079,34,0.341642394541249,0.819941746898997,0.490773224418903,63,0.5,0.3,0.7,6000
4807.47653833208,1724.55968606948,35,0.358724514268311,0.819941746898997,0.827428980171688,63,0.5,0.3,0.7,6000
4720.57411762556,1693.38565741279,36,0.358724514268311,0.860938834243947,0.827428980171688,63,0.5,0.3,0.7,6000
4672.36414144093,1676.09155712307,37,0.358724514268311,0.860938834243947,0.827428980171688,63,0.5,0.3,0.7,6000
4645.26369669118,1666.36996324376,38,0.358724514268311,0.860938834243947,0.827428980171688,63,0.5,0.3,0.7,6000
4629.91721789005,1660.8648050901,39,0.358724514268311,0.860938834243947,0.827428980171688,63,0.5,0.3,0.7,6000
4621.19072763436,1740.62111906745,40,0.376660739981727,0.860938834243947,0.666654768319229,63,0.5,0.3,0.7,6000
4533.33018648958,1707.52750262466,41,0.376660739981727,0.903985775956144,0.666654768319229,63,0.5,0.3,0.7,6000
4484.35409488662,1689.08013172008,42,0.376660739981727,0.903985775956144,0.666654768319229,63,0.5,0.3,0.7,6000
4456.67561672114,1678.6547356527,43,0.376660739981727,0.903985775956144,0.666654768319229,63,0.5,0.3,0.7,6000
4440.91257580601,1672.71741699725,44,0.376660739981727,0.903985775956144,0.666654768319229,63,0.5,0.3,0.7,6000
4431.896252297,1752.78738800805,45,0.395493776980813,0.903985775956144,0.997718793333961,63,0.5,0.3,0.7,6000
4343.26010099083,1717.73234175093,46,0.395493776980813,0.949185064753952,0.997718793333961,63,0.5,0.3,0.7,6000
4293.60387876158,1698.09361487089,47,0.395493776980813,0.949185064753952,0.997718793333961,63,0.5,0.3,0.7,6000
4265.38468987921,1686.93310127646,48,0.395493776980813,0.949185064753952,0.997718793333961,63,0.5,0.3,0.7,6000
4249.21848645293,1680.53946842396,49,0.395493776980813,0.949185064753952,0.997718793333961,63,0.5,0.3,0.7,6000
4239.91466677263,1760.70285892016,50,0.415268465829854,0.949185064753952,0.990064005509984,63,0.5,0.3,0.7,6000
4150.70313547511,1723.65612318391,51,0.415268465829854,0.996644317991649,0.990064005509984,63,0.5,0.3,0.7,6000
4100.463515941,1702.79319345611,52,0.415268465829854,0.996644317991649,0.990064005509984,63,0.5,0.3,0.7,6000
4071.74732807688,1690.86826617729,53,0.415268465829854,0.996644317991649,0.990064005509984,63,0.5,0.3,0.7,6000
4055.19500013654,1683.99460634759,54,0.415268465829854,0.996644317991649,0.990064005509984,63,0.5,0.3,0.7,6000
4045.60796532846,1176.00938917769,55,0.290687926080898,0.996644317991649,1.24183485033761,63,0.5,0.3,0.7,6000
4544.04375120171,1320.89865405769,56,0.290687926080898,0.697651022594154,1.24183485033761,63,0.5,0.3,0.7,6000
4881.03680723198,1418.85846661879,57,0.290687926080898,0.697651022594154,1.24183485033761,63,0.5,0.3,0.7,6000
5092.83478543245,1480.42558165001,58,0.290687926080898,0.697651022594154,1.24183485033761,63,0.5,0.3,0.7,6000
5219.71405248366,1517.30785265179,59,0.290687926080898,0.697651022594154,1.24183485033761,63,0.5,0.3,0.7,6000
5293.50017906232,1615.69441819851,60,0.305222322384943,0.697651022594154,0.882822753881835,63,0.5,0.3,0.7,6000
5258.72308250349,1605.07967202102,61,0.305222322384943,0.732533573723862,0.882822753881835,63,0.5,0.3,0.7,6000
5239.42529706695,1599.18955713319,62,0.305222322384943,0.732533573723862,0.882822753881835,63,0.5,0.3,0.7,6000
5228.66466052549,1595.90517065767,63,0.305222322384943,0.732533573723862,0.882822753881835,63,0.5,0.3,0.7,6000
5222.64815576887,1594.06879910321,64,0.305222322384943,0.732533573723862,0.882822753881835,63,0.5,0.3,0.7,6000
5219.27911188103,1672.69251628873,65,0.32048343850419,0.732533573723862,0.573503519643554,63,0.5,0.3,0.7,6000
5137.73893918954,1646.56024136833,66,0.32048343850419,0.769160252410055,0.573503519643554,63,0.5,0.3,0.7,6000
5092.93409621278,1632.2010312295,67,0.32048343850419,0.769160252410055,0.573503519643554,63,0.5,0.3,0.7,6000
5068.02586891029,1624.21835689655,68,0.32048343850419,0.769160252410055,0.573503519643554,63,0.5,0.3,0.7,6000
5054.08942984861,1619.75195898556,69,0.32048343850419,0.769160252410055,0.573503519643554,63,0.5,0.3,0.7,6000
5046.26387568781,1698.1061984039,70,0.336507610429399,0.769160252410055,0.768811795905451,63,0.5,0.3,0.7,6000
4960.99867411142,1669.41380916865,71,0.336507610429399,0.807618265030558,0.768811795905451,63,0.5,0.3,0.7,6000
4913.97776999006,1653.59091708254,72,0.336507610429399,0.807618265030558,0.768811795905451,63,0.5,0.3,0.7,6000
4887.7210366572,1644.75532649102,73,0.336507610429399,0.807618265030558,0.768811795905451,63,0.5,0.3,0.7,6000
4872.9573423269,1639.78723099082,74,0.336507610429399,0.807618265030558,0.768811795905451,63,0.5,0.3,0.7,6000
4864.62378659263,1718.83207236752,75,0.353332990950869,0.807618265030558,0.643014621852476,63,0.5,0.3,0.7,6000
4778.06039889232,1688.24637168453,76,0.353332990950869,0.847999178282086,0.643014621852476,63,0.5,0.3,0.7,6000
4730.10798708009,1671.3032025956,77,0.353332990950869,0.847999178282086,0.643014621852476,63,0.5,0.3,0.7,6000
4703.19576139036,1661.7942253995,78,0.353332990950869,0.847999178282086,0.643014621852476,63,0.5,0.3,0.7,6000
4687.98198744592,1656.41869714807,79,0.353332990950869,0.847999178282086,0.643014621852476,63,0.5,0.3,0.7,6000
4679.34634319056,1736.03581109126,80,0.370999640498413,0.847999178282086,0.638724900378308,63,0.5,0.3,0.7,6000
4591.76488325404,1703.54312094048,81,0.370999640498413,0.89039913719619,0.638724900378308,63,0.5,0.3,0.7,6000
4543.01808988996,1685.45807812696,82,0.370999640498413,0.89039913719619,0.638724900378308,63,0.5,0.3,0.7,6000
4515.51543886976,1675.25460448571,83,0.370999640498413,0.89039913719619,0.638724900378308,63,0.5,0.3,0.7,6000
4499.88048772717,1669.4540432326,84,0.370999640498413,0.89039913719619,0.638724900378308,63,0.5,0.3,0.7,6000
4490.95399708159,1166.29962288852,85,0.259699748348889,0.89039913719619,1.3884879014593,63,0.5,0.3,0.7,6000
4985.68782091902,1294.78187243879,86,0.259699748348889,0.623279396037333,1.3884879014593,63,0.5,0.3,0.7,6000
5310.61117874682,1379.16438669934,87,0.259699748348889,0.623279396037333,1.3884879014593,63,0.5,0.3,0.7,6000
5509.92630790343,1430.92647558344,88,0.259699748348889,0.623279396037333,1.3884879014593,63,0.5,0.3,0.7,6000
5626.95510269219,1461.31882413966,89,0.259699748348889,0.623279396037333,1.3884879014593,63,0.5,0.3,0.7,6000
5693.87256472625,1552.63213579955,90,0.272684735766333,0.623279396037333,0.458090600421898,63,0.5,0.3,0.7,6000
5657.61495160232,1542.74523814533,91,0.272684735766333,0.6544433658392,0.458090600421898,63,0.5,0.3,0.7,6000
5637.72383275128,1537.32123365734,92,0.272684735766333,0.6544433658392,0.458090600421898,63,0.5,0.3,0.7,6000
5626.75865383532,1534.33119674201,93,0.272684735766333,0.6544433658392,0.458090600421898,63,0.5,0.3,0.7,6000
5620.69794112352,1532.67853289764,94,0.272684735766333,0.6544433658392,0.458090600421898,63,0.5,0.3,0.7,6000
5617.34313958927,1608.35191621411,95,0.28631897255465,0.6544433658392,0.854807849598717,63,0.5,0.3,0.7,6000
5538.89645912411,1585.891143263,96,0.28631897255465,0.68716553413116,0.854807849598717,63,0.5,0.3,0.7,6000
5496.20163411371,1573.66680483263,97,0.28631897255465,0.68716553413116,0.854807849598717,63,0.5,0.3,0.7,6000
5472.71636540532,1566.94252682587,98,0.28631897255465,0.68716553413116,0.854807849598717,63,0.5,0.3,0.7,6000
5459.72255873519,1563.2221534505,99,0.28631897255465,0.68716553413116,0.854807849598717,63,0.5,0.3,0.7,6000
5452.51039266322,1639.21503214443,100,0.300634921182382,0.68716553413116,0.440369675585347,63,0.5,0.3,0.7,6000
1500,0,1,0,1.89446742648821,3.50400442368855,64,0.6,0.3,0.7,1500
2920.85056986616,0,2,0,0,3.50400442368855,64,0.6,0.3,0.7,1500
4832.74152611468,0,3,0,0,3.50400442368855,64,0.6,0.3,0.7,1500
6795.12333647575,0,4,0,0,3.50400442368855,64,0.6,0.3,0.7,1500
8311.09436675882,0,5,0,0,0,64,0.6,0.3,0.7,1500
9216.73777336646,0,6,0,0,0,64,0.6,0.3,0.7,1500
9664.13079938905,0,7,0,0,0,64,0.6,0.3,0.7,1500
9861.55429390218,0,8,0,0,0,64,0.6,0.3,0.7,1500
9943.92913440483,0,9,0,0,0,64,0.6,0.3,0.7,1500
9977.45830219051,0,10,0,0,0,64,0.6,0.3,0.7,1500
9990.96501725608,0,11,0,0,0,64,0.6,0.3,0.7,1500
9996.38306748124,0,12,0,0,0,64,0.6,0.3,0.7,1500
9998.55275598783,0,13,0,0,0,64,0.6,0.3,0.7,1500
9999.42102698967,0,14,0,0,0,64,0.6,0.3,0.7,1500
9999.76839872813,0,15,0,0,0,64,0.6,0.3,0.7,1500
9999.90735756023,0,16,0,0,0,64,0.6,0.3,0.7,1500
9999.96294271512,0,17,0,0,0,64,0.6,0.3,0.7,1500
9999.98517703661,0,18,0,0,0,64,0.6,0.3,0.7,1500
9999.99407080674,0,19,0,0,0,64,0.6,0.3,0.7,1500
9999.99762832143,0,20,0,0,0,64,0.6,0.3,0.7,1500
9999.99905132837,0,21,0,0,0,64,0.6,0.3,0.7,1500
9999.99962053132,0,22,0,0,0,64,0.6,0.3,0.7,1500
9999.99984821252,0,23,0,0,0,64,0.6,0.3,0.7,1500
9999.99993928501,0,24,0,0,0,64,0.6,0.3,0.7,1500
9999.999975714,0,25,0,0,0,64,0.6,0.3,0.7,1500
9999.9999902856,0,26,0,0,0,64,0.6,0.3,0.7,1500
9999.99999611424,0,27,0,0,0,64,0.6,0.3,0.7,1500
9999.9999984457,0,28,0,0,0,64,0.6,0.3,0.7,1500
9999.99999937828,0,29,0,0,0,64,0.6,0.3,0.7,1500
9999.99999975131,0,30,0,0,0,64,0.6,0.3,0.7,1500
9999.99999990052,0,31,0,0,0,64,0.6,0.3,0.7,1500
9999.99999996021,0,32,0,0,0,64,0.6,0.3,0.7,1500
9999.99999998408,0,33,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999363,0,34,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999745,0,35,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999898,0,36,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999959,0,37,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999984,0,38,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999993,0,39,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999997,0,40,0,0,0,64,0.6,0.3,0.7,1500
9999.99999999999,0,41,0,0,0,64,0.6,0.3,0.7,1500
10000,0,42,0,0,0,64,0.6,0.3,0.7,1500
10000,0,43,0,0,0,64,0.6,0.3,0.7,1500
10000,0,44,0,0,0,64,0.6,0.3,0.7,1500
10000,0,45,0,0,0,64,0.6,0.3,0.7,1500
10000,0,46,0,0,0,64,0.6,0.3,0.7,1500
10000,0,47,0,0,0,64,0.6,0.3,0.7,1500
10000,0,48,0,0,0,64,0.6,0.3,0.7,1500
10000,0,49,0,0,0,64,0.6,0.3,0.7,1500
10000,0,50,0,0,0,64,0.6,0.3,0.7,1500
10000,0,51,0,0,0,64,0.6,0.3,0.7,1500
10000,0,52,0,0,0,64,0.6,0.3,0.7,1500
10000,0,53,0,0,0,64,0.6,0.3,0.7,1500
10000,0,54,0,0,0,64,0.6,0.3,0.7,1500
10000,0,55,0,0,0,64,0.6,0.3,0.7,1500
10000,0,56,0,0,0,64,0.6,0.3,0.7,1500
10000,0,57,0,0,0,64,0.6,0.3,0.7,1500
10000,0,58,0,0,0,64,0.6,0.3,0.7,1500
10000,0,59,0,0,0,64,0.6,0.3,0.7,1500
